bh_mass,dist,vx,vy,speed,v_ratio,ang_mom,energy,fate,time_to_fate,min_dist
6093.853813036254,95.44960113113596,-4.885201490335448,0.816408113301613,4.952950212614739,0.87663741692946,469.0841379271759,-19.65598221245542,SWALLOWED,19.200000000000003,70.59173012639138
3584.962093178637,519.9205375049897,-2.6441310889676535,0.9850094726825996,2.8216436481100375,1.5196492679402478,1407.5533332148282,0.5332306654870709,STABLE,400.0,519.9205375049897
4915.141316738149,57.745148651402815,11.269320831975373,-4.999734677360769,12.328622747817288,1.8898150737354262,710.3318003643483,33.43855814789738,SWALLOWED,0.0,57.745148651402815
1103.6858374661308,346.3039305603296,0.17720669451509874,0.6277562194924755,0.6522883439802161,0.516726329562849,225.22848750255667,-1.380781919744472,STABLE,400.0,52.988627746240226
6643.5704008539,216.70747493678857,-0.3744760127687699,-1.9184161158812043,1.9546234107397573,0.4992456264798932,420.41351913771354,-13.418152924532606,SWALLOWED,61.800000000000004,74.1165671020417
6263.126621886992,515.2395287434654,-0.6053798217568322,-1.7571564754271407,1.8585165072513792,0.7538594995823273,849.025345547606,-4.350836806461398,STABLE,400.0,375.9727596107289
4086.7645123189113,210.4404405196835,-5.023180675648149,-1.3650602996892667,5.2053562531293425,1.6704760370053349,1071.2742685930673,3.8378403512945525,STABLE,400.0,210.44044051968348
6381.251968805955,200.92358605193752,2.8793681803863582,6.333091807209497,6.956925539113201,1.7458015171836598,1397.7668049271722,8.319608356632024,STABLE,400.0,200.91138825146894
2921.6700311457703,255.91254001066628,4.487899220196764,1.4526927580542695,4.71715546277055,1.9743556553227704,1097.1957895215423,5.417440850816006,STABLE,400.0,255.9125400106663
3726.5784448641407,112.47239652073688,3.5181425795385723,-2.849034141624064,4.527065578285993,1.1122428541239098,450.10467282821213,-6.319474351329529,STABLE,400.0,72.067222586003
7965.969667228979,350.0566932415996,-0.38270887944102805,0.6786819832103316,0.7791503839037212,0.23098626455276006,268.73597660537405,-11.07457597240094,SWALLOWED,117.60000000000001,80.82716673596549
5958.242085663506,161.1465693356592,-0.49744514509175647,-3.282036986325232,3.319520816621304,0.7720436476912593,478.88259332450747,-12.977418174675524,SWALLOWED,34.800000000000004,70.09497172371634
5556.054960491948,106.33376106445635,-4.701082624074742,-3.857422828948413,6.0811091685374175,1.1897346737445964,601.2461490822626,-7.635600833304789,STABLE,400.0,84.58941081398699
5389.21240684412,443.31710496689294,0.4530595918035935,0.7377949020226567,0.8657969225955129,0.3511766482104405,377.9152443401515,-5.703479447426901,SWALLOWED,224.8,66.89764544251513
1083.1620997212626,390.18284753275856,1.8543699743815427,-1.0521961566450335,2.1320892931456656,1.809704833204276,812.6230077207279,0.8848837767573996,STABLE,400.0,390.18284753275856
6501.415194902351,557.2616643714869,0.18035889517692927,3.982418446584291,3.9865004721891455,1.6505643116214357,2202.8362631770774,2.1127335547495623,STABLE,400.0,557.2616643714869
7683.306355689422,550.6993564586998,1.7837355335267149,1.4010379590849067,2.268175437739029,0.8587660172620963,1098.5294583523653,-4.403643727480539,STABLE,400.0,205.4184200150763
4268.021214664117,439.75820947600147,0.5743640831056029,-2.775042206948697,2.833858385718742,1.286432000315501,1242.1151750676102,-0.8373141020682509,STABLE,400.0,439.75820947600147
6863.173005037154,552.1838941697017,4.071793507014771,-1.244236664052272,4.2576551339839135,1.7079095746242752,2251.588376322393,2.849241737755574,STABLE,400.0,516.8049360536927
6864.217888862514,293.38519493512166,-4.715044168014981,-3.2835406800640445,5.74571848457332,1.679897981386601,1518.306099301915,4.808337321213234,STABLE,400.0,248.87884074422607
668.0798699526772,160.41396518577088,0.43798925872726385,2.629713545534072,2.6659384693435513,1.8474471073242218,427.56447906604143,1.471252025969207,STABLE,400.0,160.3643206571621
990.2438090095098,252.53600672319143,-1.4395348006550734,-0.8808907681338967,1.687669691521587,1.2052941130448624,402.15406256016865,-0.5364847526959358,STABLE,400.0,252.53600672319143
3709.725239506188,55.53335064441963,-5.997494661051054,5.605861896961377,8.209484138308527,1.420485916952746,454.45954181787295,0.29693780987287255,SWALLOWED,0.0,55.53335064441962
4757.693718301202,250.59320483341486,2.9546117642917356,-1.712613151230901,3.4150804505106698,1.1084148657712671,855.7897199991202,-3.661475346990037,STABLE,400.0,250.59320483341486
5979.314257659308,125.36967339511688,-1.0412123221544862,-0.5148552984172895,1.1615502908245918,0.23786118229889383,135.22210421146616,-23.172133469549987,SWALLOWED,25.400000000000002,70.52318354144364
1944.3743889135594,270.4774653997414,-0.3528452067877817,0.20030802421855468,0.4057376547961176,0.21401090842902368,106.63467372928761,-3.5120255993928087,SWALLOWED,166.20000000000002,43.77987114383204
3747.959086451997,292.8211081491514,2.2725051522989257,-0.7638381479277039,2.3974420500722826,0.947691281930152,682.8340313373283,-3.5258778045752353,STABLE,400.0,213.92970426029203
2197.6252494272494,302.1816306997356,-0.16087974015811035,-0.6182851307770323,0.6388730654310862,0.3350323849082828,192.99648418452895,-3.432186057685297,SWALLOWED,183.8,46.29026560880485
4464.682352381105,137.88339197197143,-2.3231587076420372,-7.040894250153506,7.414260463642865,1.8426528918518674,951.0647439701117,11.29556340248104,ESCAPE,387.20000000000005,124.25400069878442
6435.45389688162,44.52691405052927,5.83580762953384,-8.969308327917748,10.700707573342056,1.258778164220071,476.4045249042074,-15.012193005319233,SWALLOWED,0.0,44.52691405052927
3737.7949503784694,173.63440382062143,-2.1498526726335854,-2.44210002128521,3.2535701971820115,0.9917114619277116,520.2697267330782,-5.47054585997612,STABLE,400.0,104.08210354206471
3686.331039799907,310.424363234385,0.5549571309775921,2.5883200169616085,2.6471452410903,1.0863593364512587,798.1598068466735,-2.433878244915268,STABLE,400.0,310.424363234385
1642.7478810398716,217.65361430839968,-2.8230058414656924,-1.3042246446710848,3.1097208724766343,1.6007882590617524,676.1366017996637,1.061415350182417,STABLE,400.0,217.27271115029924
5438.191206210539,163.67458969940748,-3.6227274080663783,6.661919731727223,7.583226779223462,1.860511828957125,1225.695277606545,12.13984965550824,ESCAPE,367.6,160.7583295446033
2335.6516987196737,87.58347980160693,-3.0167219091736075,-5.435442784903618,6.21648207149742,1.7024201132662318,542.7313798960166,5.988464771131788,STABLE,400.0,87.13279652660603
906.7662335956961,135.59346316845074,1.6138105559024165,-0.8031613094329517,1.8026238097040992,0.9858067959905739,244.33356248523322,-1.7189681986148504,STABLE,400.0,126.60161555461164
5017.142109139774,594.6053805785466,1.0894516172861723,0.5219187085828924,1.2080165415987856,0.588131032260554,684.3600566831133,-3.4892318967470652,STABLE,400.0,331.53412306047403
4617.540237534184,77.97376501336765,7.573171250112762,4.686369800876636,8.905896063513374,1.6366715317669656,667.3207695667993,10.047916377861341,ESCAPE,388.0,77.97376501336765
1422.2116957868311,147.10988270218547,0.39079802026081645,-3.186383249941095,3.210258760309665,1.460137783819223,466.04633326658177,0.3190392096264629,STABLE,400.0,147.10988270218547
5790.135492887143,442.2858709242827,-4.734156627307934,-0.12334880717699392,4.735763285903934,1.8510244432159733,1888.4036661971093,4.66803345911834,STABLE,400.0,442.28587092428273
5072.677575642181,307.045246570871,1.2835648703162446,3.209951601410138,3.457069287663391,1.2028338498477957,969.4446519576529,-2.28480837982407,STABLE,400.0,307.045246570871
2319.2539616447334,581.5303998237633,-1.749366242765946,-2.047444048961986,2.6930112114432228,1.9070637764040324,1555.0230027655514,1.6320594892470808,STABLE,400.0,575.8646787609944
2475.072101728114,219.00549616553278,1.463652805802431,-0.9908539197280948,1.7675041799593738,0.7435480292913337,384.2866750529718,-4.088672220424378,STABLE,400.0,81.7353522709075
